met,split,value,src,trg,model
r2,7,-0.8802062465024534,CCLE,CTRPv2,deepcdr
r2,8,-0.8184267966273941,CCLE,CTRPv2,deepcdr
r2,9,-0.4792607523096091,CCLE,CTRPv2,deepcdr
mse,0,0.02953445388943817,CCLE,GDSCv1,deepcdr
mse,1,0.030071955326160294,CCLE,GDSCv1,deepcdr
mse,2,0.029924736606955913,CCLE,GDSCv1,deepcdr
mse,3,0.028747158553855994,CCLE,GDSCv1,deepcdr
mse,4,0.028132024851866933,CCLE,GDSCv1,deepcdr
mse,5,0.032573505495986976,CCLE,GDSCv1,deepcdr
mse,6,0.032521124069559156,CCLE,GDSCv1,deepcdr
mse,7,0.032208921331162044,CCLE,GDSCv1,deepcdr
mse,8,0.03183842980929394,CCLE,GDSCv1,deepcdr
mse,9,0.029075629760904966,CCLE,GDSCv1,deepcdr
rmse,0,0.17185591025460303,CCLE,GDSCv1,deepcdr
rmse,1,0.17341267348772493,CCLE,GDSCv1,deepcdr
rmse,2,0.1729876776159386,CCLE,GDSCv1,deepcdr
rmse,3,0.16954987040353642,CCLE,GDSCv1,deepcdr
rmse,4,0.16772604106657657,CCLE,GDSCv1,deepcdr
rmse,5,0.1804813161964057,CCLE,GDSCv1,deepcdr
rmse,6,0.18033614188386962,CCLE,GDSCv1,deepcdr
rmse,7,0.17946844104510978,CCLE,GDSCv1,deepcdr
rmse,8,0.17843326430151396,CCLE,GDSCv1,deepcdr
rmse,9,0.1705157756951097,CCLE,GDSCv1,deepcdr
pcc,0,0.26876749954365525,CCLE,GDSCv1,deepcdr
pcc,1,0.276862423271714,CCLE,GDSCv1,deepcdr
pcc,2,0.28250488520408523,CCLE,GDSCv1,deepcdr
pcc,3,0.2825259769059719,CCLE,GDSCv1,deepcdr
pcc,4,0.2723523274430492,CCLE,GDSCv1,deepcdr
pcc,5,0.21297219286050573,CCLE,GDSCv1,deepcdr
pcc,6,0.23935666055874721,CCLE,GDSCv1,deepcdr
pcc,7,0.2670781695986159,CCLE,GDSCv1,deepcdr
pcc,8,0.26138297385877096,CCLE,GDSCv1,deepcdr
pcc,9,0.24191694633048588,CCLE,GDSCv1,deepcdr
scc,0,0.14490915663486867,CCLE,GDSCv1,deepcdr
scc,1,0.16500008734178626,CCLE,GDSCv1,deepcdr
scc,2,0.15699394109229267,CCLE,GDSCv1,deepcdr
scc,3,0.16576052922011164,CCLE,GDSCv1,deepcdr
scc,4,0.15420754535776313,CCLE,GDSCv1,deepcdr
scc,5,0.10395837876997774,CCLE,GDSCv1,deepcdr
scc,6,0.13855570056105038,CCLE,GDSCv1,deepcdr
scc,7,0.16746856586993802,CCLE,GDSCv1,deepcdr
scc,8,0.14012026794913546,CCLE,GDSCv1,deepcdr
scc,9,0.12161200998876191,CCLE,GDSCv1,deepcdr
r2,0,-0.1038990812624776,CCLE,GDSCv1,deepcdr
r2,1,-0.12398908679960385,CCLE,GDSCv1,deepcdr
r2,2,-0.11848654358405208,CCLE,GDSCv1,deepcdr
r2,3,-0.07447261545123074,CCLE,GDSCv1,deepcdr
r2,4,-0.0514809755508856,CCLE,GDSCv1,deepcdr
r2,5,-0.21748866341412842,CCLE,GDSCv1,deepcdr
r2,6,-0.21553082093207854,CCLE,GDSCv1,deepcdr
r2,7,-0.20386172701978333,CCLE,GDSCv1,deepcdr
r2,8,-0.1900139933817495,CCLE,GDSCv1,deepcdr
r2,9,-0.08674977029688735,CCLE,GDSCv1,deepcdr
mse,0,0.028174938581260252,CCLE,GDSCv2,deepcdr
mse,1,0.028928510290028263,CCLE,GDSCv2,deepcdr
mse,2,0.026142028348103686,CCLE,GDSCv2,deepcdr
mse,3,0.026041414999825544,CCLE,GDSCv2,deepcdr
mse,4,0.025595759710756776,CCLE,GDSCv2,deepcdr
mse,5,0.032355560499459195,CCLE,GDSCv2,deepcdr
mse,6,0.030535432340200973,CCLE,GDSCv2,deepcdr
mse,7,0.03063799632959422,CCLE,GDSCv2,deepcdr
mse,8,0.029402600481577754,CCLE,GDSCv2,deepcdr
mse,9,0.026985748778915603,CCLE,GDSCv2,deepcdr
rmse,0,0.16785392036309504,CCLE,GDSCv2,deepcdr
rmse,1,0.17008383312363426,CCLE,GDSCv2,deepcdr
rmse,2,0.1616849663639254,CCLE,GDSCv2,deepcdr
rmse,3,0.16137352632890423,CCLE,GDSCv2,deepcdr
rmse,4,0.1599867485473618,CCLE,GDSCv2,deepcdr
rmse,5,0.17987651458558784,CCLE,GDSCv2,deepcdr
rmse,6,0.17474390501588596,CCLE,GDSCv2,deepcdr
rmse,7,0.17503712843163938,CCLE,GDSCv2,deepcdr
rmse,8,0.17147186498541897,CCLE,GDSCv2,deepcdr
rmse,9,0.16427339644298952,CCLE,GDSCv2,deepcdr
pcc,0,0.2895481670672196,CCLE,GDSCv2,deepcdr
pcc,1,0.27738835830740044,CCLE,GDSCv2,deepcdr
pcc,2,0.3627179216059514,CCLE,GDSCv2,deepcdr
pcc,3,0.3304174830702094,CCLE,GDSCv2,deepcdr
pcc,4,0.29240703078959057,CCLE,GDSCv2,deepcdr
pcc,5,0.23481008502987957,CCLE,GDSCv2,deepcdr
pcc,6,0.286489022496245,CCLE,GDSCv2,deepcdr
pcc,7,0.33573846814973773,CCLE,GDSCv2,deepcdr
pcc,8,0.2965378439189258,CCLE,GDSCv2,deepcdr
pcc,9,0.26255412629969826,CCLE,GDSCv2,deepcdr
scc,0,0.1668032177809683,CCLE,GDSCv2,deepcdr
scc,1,0.15595120843608584,CCLE,GDSCv2,deepcdr
scc,2,0.21861148376317482,CCLE,GDSCv2,deepcdr
scc,3,0.16079535591084698,CCLE,GDSCv2,deepcdr
scc,4,0.1853136439736965,CCLE,GDSCv2,deepcdr
scc,5,0.10547729150723291,CCLE,GDSCv2,deepcdr
scc,6,0.1523015396741854,CCLE,GDSCv2,deepcdr
scc,7,0.20389048163310294,CCLE,GDSCv2,deepcdr
scc,8,0.1505578080556408,CCLE,GDSCv2,deepcdr
scc,9,0.13379240368452383,CCLE,GDSCv2,deepcdr
r2,0,-0.2006314671749574,CCLE,GDSCv2,deepcdr
r2,1,-0.23274376100339733,CCLE,GDSCv2,deepcdr
r2,2,-0.11400213917020485,CCLE,GDSCv2,deepcdr
r2,3,-0.10971465681732706,CCLE,GDSCv2,deepcdr
r2,4,-0.09072374537218897,CCLE,GDSCv2,deepcdr
r2,5,-0.37878220964683207,CCLE,GDSCv2,deepcdr
r2,6,-0.30122026089603193,CCLE,GDSCv2,deepcdr
r2,7,-0.3055908668055842,CCLE,GDSCv2,deepcdr
r2,8,-0.25294638187554774,CCLE,GDSCv2,deepcdr
r2,9,-0.14995598147618128,CCLE,GDSCv2,deepcdr
mse,0,0.03344210007083587,CCLE,gCSI,deepcdr
mse,1,0.027577011141469335,CCLE,gCSI,deepcdr
mse,2,0.03365116593199757,CCLE,gCSI,deepcdr
mse,3,0.034781094171220404,CCLE,gCSI,deepcdr
mse,4,0.03287327765027322,CCLE,gCSI,deepcdr
mse,5,0.033024183904068,CCLE,gCSI,deepcdr
mse,6,0.0346444771523983,CCLE,gCSI,deepcdr
mse,7,0.03369539644808743,CCLE,gCSI,deepcdr
mse,8,0.03262481983404169,CCLE,gCSI,deepcdr
mse,9,0.03513019624569925,CCLE,gCSI,deepcdr
rmse,0,0.18287181322127222,CCLE,gCSI,deepcdr
rmse,1,0.16606327451146244,CCLE,gCSI,deepcdr
rmse,2,0.1834425412274851,CCLE,gCSI,deepcdr
rmse,3,0.18649690123758197,CCLE,gCSI,deepcdr
rmse,4,0.1813098939668578,CCLE,gCSI,deepcdr
rmse,5,0.18172557306022727,CCLE,gCSI,deepcdr
rmse,6,0.1861302693072739,CCLE,gCSI,deepcdr
rmse,7,0.18356305850602792,CCLE,gCSI,deepcdr
rmse,8,0.18062341994891384,CCLE,gCSI,deepcdr
rmse,9,0.18743051044506934,CCLE,gCSI,deepcdr
pcc,0,0.4831101793383091,CCLE,gCSI,deepcdr
pcc,1,0.5664336595344437,CCLE,gCSI,deepcdr
pcc,2,0.5049336490619698,CCLE,gCSI,deepcdr
pcc,3,0.4782455851103753,CCLE,gCSI,deepcdr
pcc,4,0.46009167893011815,CCLE,gCSI,deepcdr
pcc,5,0.44492872589931226,CCLE,gCSI,deepcdr
pcc,6,0.4535838963697911,CCLE,gCSI,deepcdr
pcc,7,0.48607104083972963,CCLE,gCSI,deepcdr
pcc,8,0.5048085564744861,CCLE,gCSI,deepcdr
pcc,9,0.41020844646160637,CCLE,gCSI,deepcdr
scc,0,0.447767157902689,CCLE,gCSI,deepcdr
scc,1,0.5807062270930962,CCLE,gCSI,deepcdr
scc,2,0.4645284808173671,CCLE,gCSI,deepcdr
scc,3,0.4381692116254937,CCLE,gCSI,deepcdr
scc,4,0.4502001842855554,CCLE,gCSI,deepcdr
scc,5,0.4311227673524257,CCLE,gCSI,deepcdr
scc,6,0.4091082875089504,CCLE,gCSI,deepcdr
scc,7,0.45407514518221465,CCLE,gCSI,deepcdr
scc,8,0.506402947175338,CCLE,gCSI,deepcdr
scc,9,0.3486266280649773,CCLE,gCSI,deepcdr
r2,0,0.06500663201378842,CCLE,gCSI,deepcdr
r2,1,0.22898614406570583,CCLE,gCSI,deepcdr
r2,2,0.059161449048470094,CCLE,gCSI,deepcdr
r2,3,0.027570268837421863,CCLE,gCSI,deepcdr
r2,4,0.08091009470486954,CCLE,gCSI,deepcdr
r2,5,0.07669097131887104,CCLE,gCSI,deepcdr
r2,6,0.03138988561633671,CCLE,gCSI,deepcdr
r2,7,0.05792482697273238,CCLE,gCSI,deepcdr
r2,8,0.08785662048850007,CCLE,gCSI,deepcdr
r2,9,0.017809873297172762,CCLE,gCSI,deepcdr
mse,0,0.011474797863220927,CTRPv2,CCLE,deepcdr
mse,1,0.011369540346675071,CTRPv2,CCLE,deepcdr
mse,2,0.012368887105788423,CTRPv2,CCLE,deepcdr
mse,3,0.011975152954091815,CTRPv2,CCLE,deepcdr
mse,4,0.011059454627586932,CTRPv2,CCLE,deepcdr
mse,5,0.011358784541443429,CTRPv2,CCLE,deepcdr
mse,6,0.011053345013131632,CTRPv2,CCLE,deepcdr
mse,7,0.011229078488286586,CTRPv2,CCLE,deepcdr
mse,8,0.011677087676226494,CTRPv2,CCLE,deepcdr
mse,9,0.011961113301817419,CTRPv2,CCLE,deepcdr
rmse,0,0.10712048293030109,CTRPv2,CCLE,deepcdr
rmse,1,0.10662804671696406,CTRPv2,CCLE,deepcdr
rmse,2,0.1112154984963356,CTRPv2,CCLE,deepcdr
rmse,3,0.10943104200404845,CTRPv2,CCLE,deepcdr
rmse,4,0.10516394167007498,CTRPv2,CCLE,deepcdr
rmse,5,0.10657759868491797,CTRPv2,CCLE,deepcdr
rmse,6,0.10513488960916653,CTRPv2,CCLE,deepcdr
rmse,7,0.10596734633030397,CTRPv2,CCLE,deepcdr
rmse,8,0.10806057410650054,CTRPv2,CCLE,deepcdr
rmse,9,0.10936687479222133,CTRPv2,CCLE,deepcdr
pcc,0,0.7763354154337694,CTRPv2,CCLE,deepcdr
pcc,1,0.774972339352389,CTRPv2,CCLE,deepcdr
pcc,2,0.7510380030031372,CTRPv2,CCLE,deepcdr
pcc,3,0.754049562037217,CTRPv2,CCLE,deepcdr
pcc,4,0.7745237559640142,CTRPv2,CCLE,deepcdr
pcc,5,0.7721099189160461,CTRPv2,CCLE,deepcdr
pcc,6,0.7853603395213735,CTRPv2,CCLE,deepcdr
pcc,7,0.7876033753392087,CTRPv2,CCLE,deepcdr
pcc,8,0.7654896440966106,CTRPv2,CCLE,deepcdr
pcc,9,0.7585877622489442,CTRPv2,CCLE,deepcdr
scc,0,0.6425455641535459,CTRPv2,CCLE,deepcdr
scc,1,0.6511009872456655,CTRPv2,CCLE,deepcdr
scc,2,0.6166679524798067,CTRPv2,CCLE,deepcdr
scc,3,0.6205387521849546,CTRPv2,CCLE,deepcdr
scc,4,0.6427302326059637,CTRPv2,CCLE,deepcdr
scc,5,0.6372658802975988,CTRPv2,CCLE,deepcdr
scc,6,0.6479653462706394,CTRPv2,CCLE,deepcdr
scc,7,0.6734242309702678,CTRPv2,CCLE,deepcdr
scc,8,0.6398886270999413,CTRPv2,CCLE,deepcdr
scc,9,0.6255126462027661,CTRPv2,CCLE,deepcdr
r2,0,0.5582642342694217,CTRPv2,CCLE,deepcdr
r2,1,0.5623162454877904,CTRPv2,CCLE,deepcdr
r2,2,0.5238452230672354,CTRPv2,CCLE,deepcdr
r2,3,0.539002479784711,CTRPv2,CCLE,deepcdr
r2,4,0.5742533579490523,CTRPv2,CCLE,deepcdr
r2,5,0.562730302791168,CTRPv2,CCLE,deepcdr
r2,6,0.5744885547038797,CTRPv2,CCLE,deepcdr
r2,7,0.5677234890236482,CTRPv2,CCLE,deepcdr
r2,8,0.5504768513008798,CTRPv2,CCLE,deepcdr
r2,9,0.539542952621091,CTRPv2,CCLE,deepcdr
mse,0,0.0038409236555501294,CTRPv2,CTRPv2,deepcdr
mse,1,0.0039843914204486,CTRPv2,CTRPv2,deepcdr
mse,2,0.003941931591725677,CTRPv2,CTRPv2,deepcdr
mse,3,0.004108998333972861,CTRPv2,CTRPv2,deepcdr
mse,4,0.003993597764677155,CTRPv2,CTRPv2,deepcdr
mse,5,0.003789325622143929,CTRPv2,CTRPv2,deepcdr
mse,6,0.004120017517267845,CTRPv2,CTRPv2,deepcdr
mse,7,0.003939249521384218,CTRPv2,CTRPv2,deepcdr
mse,8,0.003805735878741366,CTRPv2,CTRPv2,deepcdr
mse,9,0.0038783874977325055,CTRPv2,CTRPv2,deepcdr
rmse,0,0.06197518580488589,CTRPv2,CTRPv2,deepcdr
rmse,1,0.06312203593396366,CTRPv2,CTRPv2,deepcdr
rmse,2,0.06278480382804168,CTRPv2,CTRPv2,deepcdr
rmse,3,0.06410146904691702,CTRPv2,CTRPv2,deepcdr
rmse,4,0.06319491882008517,CTRPv2,CTRPv2,deepcdr
rmse,5,0.061557498504600794,CTRPv2,CTRPv2,deepcdr
rmse,6,0.06418736259784978,CTRPv2,CTRPv2,deepcdr
rmse,7,0.06276344096195027,CTRPv2,CTRPv2,deepcdr
rmse,8,0.061690646606607766,CTRPv2,CTRPv2,deepcdr
rmse,9,0.06227670108260797,CTRPv2,CTRPv2,deepcdr
pcc,0,0.9027417283909335,CTRPv2,CTRPv2,deepcdr
pcc,1,0.9010685129779307,CTRPv2,CTRPv2,deepcdr
pcc,2,0.9014159919443537,CTRPv2,CTRPv2,deepcdr
pcc,3,0.8977911930536915,CTRPv2,CTRPv2,deepcdr
pcc,4,0.9009182038877941,CTRPv2,CTRPv2,deepcdr
pcc,5,0.9050259190245922,CTRPv2,CTRPv2,deepcdr
pcc,6,0.8957682220276421,CTRPv2,CTRPv2,deepcdr
pcc,7,0.9004182949657608,CTRPv2,CTRPv2,deepcdr
pcc,8,0.903950692078138,CTRPv2,CTRPv2,deepcdr
pcc,9,0.9018004114518635,CTRPv2,CTRPv2,deepcdr
scc,0,0.8453818914078531,CTRPv2,CTRPv2,deepcdr
scc,1,0.8470758639274117,CTRPv2,CTRPv2,deepcdr
scc,2,0.8486181969720658,CTRPv2,CTRPv2,deepcdr
scc,3,0.8432616773256091,CTRPv2,CTRPv2,deepcdr
scc,4,0.8452048082903693,CTRPv2,CTRPv2,deepcdr
scc,5,0.8473909505241874,CTRPv2,CTRPv2,deepcdr
scc,6,0.8397217626016001,CTRPv2,CTRPv2,deepcdr
scc,7,0.844289347905347,CTRPv2,CTRPv2,deepcdr
scc,8,0.8449854320916056,CTRPv2,CTRPv2,deepcdr
scc,9,0.8444785036253021,CTRPv2,CTRPv2,deepcdr
r2,0,0.8139624824845285,CTRPv2,CTRPv2,deepcdr
r2,1,0.8114655656848965,CTRPv2,CTRPv2,deepcdr
r2,2,0.8119479909052899,CTRPv2,CTRPv2,deepcdr
r2,3,0.8054122665136195,CTRPv2,CTRPv2,deepcdr
r2,4,0.8112275680650236,CTRPv2,CTRPv2,deepcdr
r2,5,0.8190191520924007,CTRPv2,CTRPv2,deepcdr
r2,6,0.8023609314209326,CTRPv2,CTRPv2,deepcdr
r2,7,0.8100414689392401,CTRPv2,CTRPv2,deepcdr
r2,8,0.8147767769115382,CTRPv2,CTRPv2,deepcdr
r2,9,0.812642743073304,CTRPv2,CTRPv2,deepcdr
mse,0,0.02291127604757473,CTRPv2,GDSCv1,deepcdr
mse,1,0.023019458726067237,CTRPv2,GDSCv1,deepcdr
mse,2,0.022847243656798882,CTRPv2,GDSCv1,deepcdr
mse,3,0.021979166931894844,CTRPv2,GDSCv1,deepcdr
mse,4,0.022837736397813186,CTRPv2,GDSCv1,deepcdr
mse,5,0.022903285893218564,CTRPv2,GDSCv1,deepcdr
mse,6,0.022226732558217988,CTRPv2,GDSCv1,deepcdr
mse,7,0.023144160397522394,CTRPv2,GDSCv1,deepcdr
mse,8,0.021769278331103877,CTRPv2,GDSCv1,deepcdr
mse,9,0.02297496198022566,CTRPv2,GDSCv1,deepcdr
rmse,0,0.15136471202884352,CTRPv2,GDSCv1,deepcdr
rmse,1,0.15172164883782155,CTRPv2,GDSCv1,deepcdr
rmse,2,0.15115304713038002,CTRPv2,GDSCv1,deepcdr
rmse,3,0.14825372484998428,CTRPv2,GDSCv1,deepcdr
rmse,4,0.15112159474348194,CTRPv2,GDSCv1,deepcdr
rmse,5,0.15133831601157244,CTRPv2,GDSCv1,deepcdr
rmse,6,0.1490863258592752,CTRPv2,GDSCv1,deepcdr
rmse,7,0.15213204921226295,CTRPv2,GDSCv1,deepcdr
rmse,8,0.14754415722455388,CTRPv2,GDSCv1,deepcdr
rmse,9,0.15157493849652606,CTRPv2,GDSCv1,deepcdr
pcc,0,0.4810253007326827,CTRPv2,GDSCv1,deepcdr
pcc,1,0.48083710896084,CTRPv2,GDSCv1,deepcdr
pcc,2,0.48302924750951953,CTRPv2,GDSCv1,deepcdr
pcc,3,0.4999675780619898,CTRPv2,GDSCv1,deepcdr
pcc,4,0.4761941406664087,CTRPv2,GDSCv1,deepcdr
pcc,5,0.47743133295145795,CTRPv2,GDSCv1,deepcdr
pcc,6,0.49008485418426895,CTRPv2,GDSCv1,deepcdr
pcc,7,0.4768390310285037,CTRPv2,GDSCv1,deepcdr
pcc,8,0.5013526684761335,CTRPv2,GDSCv1,deepcdr
pcc,9,0.47660549048713735,CTRPv2,GDSCv1,deepcdr
scc,0,0.3688313820489533,CTRPv2,GDSCv1,deepcdr
scc,1,0.36565125919127195,CTRPv2,GDSCv1,deepcdr
scc,2,0.38340172848101517,CTRPv2,GDSCv1,deepcdr
scc,3,0.40628859690165114,CTRPv2,GDSCv1,deepcdr
scc,4,0.3616848863364691,CTRPv2,GDSCv1,deepcdr
scc,5,0.37333009086731733,CTRPv2,GDSCv1,deepcdr
scc,6,0.38975689341557374,CTRPv2,GDSCv1,deepcdr
scc,7,0.3601658673069156,CTRPv2,GDSCv1,deepcdr
scc,8,0.39043411022386987,CTRPv2,GDSCv1,deepcdr
scc,9,0.3839457144552214,CTRPv2,GDSCv1,deepcdr
r2,0,0.14365314916104344,CTRPv2,GDSCv1,deepcdr
r2,1,0.1396096425553871,CTRPv2,GDSCv1,deepcdr
r2,2,0.14604646571306446,CTRPv2,GDSCv1,deepcdr
r2,3,0.17849226960956366,CTRPv2,GDSCv1,deepcdr
r2,4,0.1464018152481844,CTRPv2,GDSCv1,deepcdr
r2,5,0.14395179440046224,CTRPv2,GDSCv1,deepcdr
r2,6,0.1692390947083674,CTRPv2,GDSCv1,deepcdr
r2,7,0.13494871125574082,CTRPv2,GDSCv1,deepcdr
r2,8,0.18633720334180626,CTRPv2,GDSCv1,deepcdr
r2,9,0.14127278205468397,CTRPv2,GDSCv1,deepcdr
mse,0,0.015490468222584697,CTRPv2,GDSCv2,deepcdr
mse,1,0.01611092677601968,CTRPv2,GDSCv2,deepcdr
mse,2,0.016985832824569978,CTRPv2,GDSCv2,deepcdr
mse,3,0.016517992764034747,CTRPv2,GDSCv2,deepcdr
mse,4,0.015572017699574333,CTRPv2,GDSCv2,deepcdr
mse,5,0.014719431103590246,CTRPv2,GDSCv2,deepcdr
mse,6,0.016036867953665258,CTRPv2,GDSCv2,deepcdr
mse,7,0.017308022258993055,CTRPv2,GDSCv2,deepcdr
mse,8,0.01521172429817522,CTRPv2,GDSCv2,deepcdr
mse,9,0.01543703262892083,CTRPv2,GDSCv2,deepcdr
rmse,0,0.12446070955359646,CTRPv2,GDSCv2,deepcdr
rmse,1,0.12692882563082225,CTRPv2,GDSCv2,deepcdr
rmse,2,0.13032970814273306,CTRPv2,GDSCv2,deepcdr
rmse,3,0.1285223434428222,CTRPv2,GDSCv2,deepcdr
rmse,4,0.12478789083710941,CTRPv2,GDSCv2,deepcdr
rmse,5,0.12132366258727209,CTRPv2,GDSCv2,deepcdr
rmse,6,0.12663675593470192,CTRPv2,GDSCv2,deepcdr
rmse,7,0.13155995689795985,CTRPv2,GDSCv2,deepcdr
rmse,8,0.12333581920178428,CTRPv2,GDSCv2,deepcdr
rmse,9,0.12424585558046124,CTRPv2,GDSCv2,deepcdr
pcc,0,0.6422786655992203,CTRPv2,GDSCv2,deepcdr
pcc,1,0.6294773164524303,CTRPv2,GDSCv2,deepcdr
pcc,2,0.6065301866852323,CTRPv2,GDSCv2,deepcdr
pcc,3,0.6147557708507033,CTRPv2,GDSCv2,deepcdr
pcc,4,0.6323965709430187,CTRPv2,GDSCv2,deepcdr
pcc,5,0.6549903946746771,CTRPv2,GDSCv2,deepcdr
pcc,6,0.6207979781985693,CTRPv2,GDSCv2,deepcdr
pcc,7,0.608435353444125,CTRPv2,GDSCv2,deepcdr
